SalePrice,location_street,location_ward,location_district,number_of_toilet,access_to_school,access_to_hospital,access_to_market,number_of_floor,is_having_basement,is_having_attic_floor,is_having_rooftop,alley_width,number_of_bedroom,loc_lat,loc_long,total_sqft
2399.1,Đường Tô Ký,Phường Đông Hưng Thuận Quận 12,Quận 12,1,0,0,1,2,0,0,0,3,2,10.8462738,106.6316585,66
2520.156,Đường Hưng Đông Thuận 15,Phường Đông Hưng Thuận Quận 12,Quận 12,1,1,0,1,2,0,0,0,2.5,2,10.8462738,106.6316585,41.3
2493,Đường Số 3,Phường Bình Hưng Hòa Quận Bình Tân,Quận Bình Tân,2,1,1,1,2,0,0,0,4,2,10.8091544,106.6058677,53.4
7056,Đường Phạm Thế Hiển,Phường 7 Quận 8,Quận 8,3,1,0,1,2,0,0,0,6,4,10.7072148,106.6232619,247.2
2873.016,Đường Quang Trung,Phường 14 Quận Gò Vấp,Quận Gò Vấp,2,0,0,0,2,0,0,0,2.5,2,10.8469185,106.6359936,42.2
2844,Đường Kênh Nước Đen,Phường Bình Hưng Hòa A Quận Bình Tân,Quận Bình Tân,2,1,1,1,2,0,0,0,4,2,10.7920647,106.6033547,61.2
2598.69,Đường Đất Mới,Phường Bình Trị Đông A Quận Bình Tân,Quận Bình Tân,2,1,1,1,2,0,0,0,5,2,10.7689538,106.6021101,61.8
1200,Đường Lê Văn Lương,Xã Nhơn Đức Huyện Nhà Bè,Huyện Nhà Bè,1,1,1,1,2,0,0,0,3,2,10.6757496,106.6984223,60
1899.45,Đường Lê Văn Lương,Xã Nhơn Đức Huyện Nhà Bè,Huyện Nhà Bè,2,1,0,1,2,0,0,0,6,2,10.6757496,106.6984223,81
1950,Đường Lê Văn Lương,Xã Nhơn Đức Huyện Nhà Bè,Huyện Nhà Bè,2,1,1,1,2,0,0,0,6,2,10.6757496,106.6984223,80
2599.2,Đường Gò Xoài,Phường Bình Hưng Hòa A Quận Bình Tân,Quận Bình Tân,2,0,0,0,2,0,0,0,3,2,10.7835115,106.6036208,57
1617.165,Đường Phạm Văn Chiêu,Phường 14 Quận Gò Vấp,Quận Gò Vấp,1,0,0,0,2,0,0,0,1.72,1,10.8430374,106.6371653,21.6
2598.036,Đường Phạm Văn Chiêu,Phường 14 Quận Gò Vấp,Quận Gò Vấp,2,1,0,1,2,0,0,0,2.16,2,10.8430374,106.6371653,40.6
2598.036,Đường Phạm Văn Chiêu,Phường 14 Quận Gò Vấp,Quận Gò Vấp,2,1,1,1,2,0,0,0,2.18,2,10.8430374,106.6371653,40.6
2812.224,Đường Phạm Văn Chiêu,Phường 14 Quận Gò Vấp,Quận Gò Vấp,2,1,1,1,2,0,0,0,2.1,2,10.8430374,106.6371653,46.2
2979.09,Đường Phạm Văn Chiêu,Phường 14 Quận Gò Vấp,Quận Gò Vấp,1,1,0,1,2,0,0,0,2.16,1,10.8430374,106.6371653,35.8
2403.891,Đường Số 475,Phường Phước Long B Quận 9,Quận 9,1,1,0,1,2,0,0,0,2,1,10.8184863,106.7796294,42.4
2419.2,Đường Số 16,Phường Bình Hưng Hòa A Quận Bình Tân,Quận Bình Tân,1,0,0,1,2,0,0,0,5.23,2,10.7817477,106.6055287,49.7
2056.8,Đường số 19,Phường Bình Hưng Hòa A Quận Bình Tân,Quận Bình Tân,2,1,1,1,2,0,1,0,2,2,10.7911173,106.6084168,49
4779.6,Đường số 19,Phường Bình Hưng Hòa A Quận Bình Tân,Quận Bình Tân,2,1,1,1,2,0,0,0,5,2,10.7911173,106.6084168,66.8
3477.54,Đường Số 9,Phường Trường Thọ Thành phố Thủ Đức,Thành phố Thủ Đức,3,1,0,1,2,0,0,0,2.5,3,10.8422661,106.7570208,75
2249.1,Đường Bùi Tư Toàn,Phường An Lạc Quận Bình Tân,Quận Bình Tân,1,0,0,0,2,0,0,0,2,1,10.7320375,106.6155543,38.3
2990.88,Đường Bùi Tư Toàn,Phường An Lạc Quận Bình Tân,Quận Bình Tân,2,1,1,1,2,0,0,0,3.5,2,10.7320375,106.6155543,55.6
2750.4,Đường Số 20,Phường Bình Hưng Hòa A Quận Bình Tân,Quận Bình Tân,1,1,0,1,2,0,0,0,3.95,2,10.7833549,106.6079616,41
1750.5,Đường Chiến lược,Phường Bình Trị Đông A Quận Bình Tân,Quận Bình Tân,1,1,1,1,2,0,0,0,4,1,10.7611474,106.6079607,33
1999.47,Đường Chiến lược,Phường Bình Trị Đông A Quận Bình Tân,Quận Bình Tân,2,1,1,1,2,0,0,0,3.2,2,10.7611474,106.6079607,48.2
2700,Đường Chiến lược,Phường Bình Trị Đông A Quận Bình Tân,Quận Bình Tân,2,1,1,1,2,0,0,0,3.2,2,10.7611474,106.6079607,48
2756.25,Đường Chiến lược,Phường Bình Trị Đông A Quận Bình Tân,Quận Bình Tân,2,1,0,1,2,0,0,0,4.12,2,10.7611474,106.6079607,52.4
2775.9,Đường Chiến lược,Phường Bình Trị Đông A Quận Bình Tân,Quận Bình Tân,2,1,1,1,2,0,0,0,3,2,10.7611474,106.6079607,52.9
2550.9,Đường Nguyễn Văn Quá,Phường Đông Hưng Thuận Quận 12,Quận 12,1,1,0,1,2,0,0,0,3,2,10.827472,106.6267173,44.3
2722.968,Đường Phan Huy Ích,Phường 12 Quận Gò Vấp,Quận Gò Vấp,2,1,0,1,2,0,0,0,2.85,2,10.8373485,106.6362851,37.4
2975.85,Đường Phan Huy Ích,Phường 12 Quận Gò Vấp,Quận Gò Vấp,2,1,0,1,2,0,0,0,4.2,2,10.8373485,106.6362851,45.3
2982.375,Đường Phan Huy Ích,Phường 12 Quận Gò Vấp,Quận Gò Vấp,2,1,0,1,2,0,0,0,3,2,10.8373485,106.6362851,35.1
2493.66,Đường Quang Trung,Phường 8 Quận Gò Vấp,Quận Gò Vấp,2,1,0,1,2,0,0,0,2.5,1,10.8426119,106.6426925,43.4
2577.606,Đường Quang Trung,Phường 8 Quận Gò Vấp,Quận Gò Vấp,2,1,0,1,2,0,0,0,2.8,2,10.8426119,106.6426925,42.4
2906.4,Đường An Dương Vương,Phường 16 Quận 8,Quận 8,2,1,0,1,2,0,0,0,4,2,10.7261887,106.6201799,72
2636.01,Đường Tỉnh Lộ 10,Phường Bình Trị Đông Quận Bình Tân,Quận Bình Tân,1,1,1,1,2,0,0,0,3.2,2,10.7579031,106.6091837,70.2
2802.36,Đường Số 13,Phường Bình Hưng Hòa A Quận Bình Tân,Quận Bình Tân,1,1,1,1,2,0,0,0,4,1,10.7902883,106.6104846,43.4
1641.6,Đường Đặng Nhữ Lâm,Thị trấn Nhà Bè Huyện Nhà Bè,Huyện Nhà Bè,1,1,0,1,2,0,0,0,2,2,10.69318965,106.7423258,56
2948.94,Đường Đặng Nhữ Lâm,Thị trấn Nhà Bè Huyện Nhà Bè,Huyện Nhà Bè,2,1,0,1,2,0,0,0,4,2,10.69318965,106.7423258,68.9
3127.8,Đường Số 176,Phường Phước Long A Quận 9,Quận 9,2,1,0,1,2,0,0,0,2,3,10.8286219,106.767364,26
3242.4,Đường Quang Trung,Phường 12 Quận Gò Vấp,Quận Gò Vấp,2,1,0,1,2,0,0,0,2.3,2,10.8419232,106.6436252,37
2309.94,Đường 8B,Phường Bình Hưng Hòa A Quận Bình Tân,Quận Bình Tân,1,1,1,1,2,0,0,0,4,2,10.7840089,106.6103708,36.6
2495.625,Đường Số 3,Phường 9 Quận Gò Vấp,Quận Gò Vấp,2,1,0,1,2,0,0,0,3.05,1,10.846861,106.6512669,32
3137.4,Đường Số 3,Phường 9 Quận Gò Vấp,Quận Gò Vấp,2,1,0,1,2,0,0,0,3,2,10.846861,106.6512669,44.4
3876.285,Đường Số 3,Phường 9 Quận Gò Vấp,Quận Gò Vấp,2,1,0,1,2,0,0,0,4,2,10.846861,106.6512669,53.4
4193.865,Đường Số 3,Phường 9 Quận Gò Vấp,Quận Gò Vấp,2,1,0,1,2,0,0,0,3.8,2,10.846861,106.6512669,48.6
2343.48,Đường Số 4,Phường 16 Quận Gò Vấp,Quận Gò Vấp,2,1,0,1,2,0,0,0,3.3,1,10.8498263,106.6584258,29.6
2965.302,Đường Số 4,Phường 16 Quận Gò Vấp,Quận Gò Vấp,2,1,0,1,2,0,0,0,2.56,2,10.8498263,106.6584258,45.9
3863.925,Đường Nguyễn Tư Giản,Phường 12 Quận Gò Vấp,Quận Gò Vấp,2,1,0,1,2,0,0,0,3,2,10.8376694,106.6406771,40.5
2481.411,Đường Lê Văn Quới,Phường Bình Trị Đông Quận Bình Tân,Quận Bình Tân,1,1,1,1,2,0,0,0,3.8,2,10.776182,106.6109757,40.9
2697.915,Đường Lê Văn Quới,Phường Bình Trị Đông A Quận Bình Tân,Quận Bình Tân,2,1,1,1,2,0,0,0,4,2,10.776182,106.6109757,54.8
2970,Đường Lê Văn Quới,Phường Bình Trị Đông Quận Bình Tân,Quận Bình Tân,2,0,0,0,2,0,0,0,4.1,2,10.776182,106.6109757,41.7
3300.96,Đường Lê Văn Quới,Phường Bình Trị Đông Quận Bình Tân,Quận Bình Tân,3,1,1,1,2,0,0,0,4,3,10.776182,106.6109757,60.6
3686.31,Đường Phạm Văn Chiêu,Phường 9 Quận Gò Vấp,Quận Gò Vấp,2,1,0,1,2,0,0,0,3.5,2,10.845985,106.6527855,63.6
4411.404,Đường Phạm Văn Chiêu,Phường 9 Quận Gò Vấp,Quận Gò Vấp,2,1,0,1,2,0,0,0,7.5,2,10.845985,106.6527855,58.2
2939.136,Đường Liên khu 1-6,Phường Bình Trị Đông Quận Bình Tân,Quận Bình Tân,4,1,1,1,2,0,0,0,3,4,10.7719778,106.6110804,100.8
3999.6,Đường Nguyễn Văn Khối,Phường 9 Quận Gò Vấp,Quận Gò Vấp,2,1,0,1,2,0,0,0,4,2,10.8435958,106.6493725,54.8
1289.4,Đường Huỳnh Tấn Phát,Thị trấn Nhà Bè Huyện Nhà Bè,Huyện Nhà Bè,1,1,1,1,2,0,0,0,2,2,10.6949611,106.7401168,42
1349.4,Đường Huỳnh Tấn Phát,Thị trấn Nhà Bè Huyện Nhà Bè,Huyện Nhà Bè,2,1,0,1,2,0,0,0,6,2,10.6949611,106.7401168,42
1350,Đường Huỳnh Tấn Phát,Thị trấn Nhà Bè Huyện Nhà Bè,Huyện Nhà Bè,2,1,1,1,2,0,0,0,3,2,10.6949611,106.7401168,44
1401.3,Đường Huỳnh Tấn Phát,Thị trấn Nhà Bè Huyện Nhà Bè,Huyện Nhà Bè,2,1,0,1,2,0,0,0,2,2,10.6949611,106.7401168,54
1501.2,Đường Huỳnh Tấn Phát,Thị trấn Nhà Bè Huyện Nhà Bè,Huyện Nhà Bè,2,1,1,1,2,0,0,0,2,2,10.6949611,106.7401168,54
1993.35,Đường Huỳnh Tấn Phát,Thị trấn Nhà Bè Huyện Nhà Bè,Huyện Nhà Bè,2,1,0,1,2,0,0,0,6,2,10.6949611,106.7401168,57
2040.85,Đường Huỳnh Tấn Phát,Thị trấn Nhà Bè Huyện Nhà Bè,Huyện Nhà Bè,1,0,0,0,2,0,0,0,3,1,10.6949611,106.7401168,24.5
2512.8,Đường Số 13A,Phường Bình Hưng Hòa A Quận Bình Tân,Quận Bình Tân,2,1,0,1,2,0,0,0,2,3,10.7835162,106.6122714,71.6
2871,Đường Số 13A,Phường Bình Hưng Hòa A Quận Bình Tân,Quận Bình Tân,2,1,1,1,2,0,0,0,3,2,10.7835162,106.6122714,60.6
3381,Đường Số 13A,Phường Bình Hưng Hòa A Quận Bình Tân,Quận Bình Tân,2,1,0,1,2,0,0,0,4,3,10.7835162,106.6122714,81.9
992.082,Đường Lưu Hữu Phước,Phường 15 Quận 8,Quận 8,1,1,0,1,2,0,0,0,2,2,10.7168899,106.6306292,37.3
1041.03,Đường Lưu Hữu Phước,Phường 15 Quận 8,Quận 8,1,1,0,1,2,0,0,0,2,2,10.7168899,106.6306292,12.9
1800.9,Đường Lưu Hữu Phước,Phường 15 Quận 8,Quận 8,1,1,0,1,2,0,0,0,2,2,10.7168899,106.6306292,54
2711.25,Đường Lưu Hữu Phước,Phường 15 Quận 8,Quận 8,1,1,0,1,2,0,0,0,3,2,10.7168899,106.6306292,33.2
2722.275,Đường Lưu Hữu Phước,Phường 15 Quận 8,Quận 8,2,1,0,1,2,0,0,0,2,2,10.7168899,106.6306292,80.6
2961.6,Đường Số 14,Phường Bình Hưng Hòa A Quận Bình Tân,Quận Bình Tân,2,1,0,1,2,0,0,0,3,2,10.7794586,106.6118177,31.6
2378.16,Đường Số 3A,Phường Bình Hưng Hòa A Quận Bình Tân,Quận Bình Tân,1,1,0,1,2,0,0,0,2,2,10.7849691,106.6125479,43.6
3363,Đường Số 14,Phường 8 Quận Gò Vấp,Quận Gò Vấp,2,1,0,1,2,0,0,0,2,2,10.8416929,106.6474924,59.5
2494.8,Đường Bùi Quang Là,Phường 12 Quận Gò Vấp,Quận Gò Vấp,2,1,0,1,2,0,0,0,1.75,2,10.8351122,106.6396031,49.5
2901,Đường Bùi Quang Là,Phường 12 Quận Gò Vấp,Quận Gò Vấp,2,1,0,1,2,0,0,0,4,2,10.8351122,106.6396031,65
3298.56,Đường Bùi Quang Là,Phường 12 Quận Gò Vấp,Quận Gò Vấp,3,1,0,1,2,0,0,0,3.3,2,10.8351122,106.6396031,76.8
4388.832,Đường Bùi Quang Là,Phường 12 Quận Gò Vấp,Quận Gò Vấp,2,1,0,1,2,0,0,0,4,2,10.8351122,106.6396031,71
6194.76,Đường Bùi Quang Là,Phường 12 Quận Gò Vấp,Quận Gò Vấp,2,1,0,1,2,0,0,0,4.7,2,10.8351122,106.6396031,54.4
2176.2,Đường Số 3B,Phường Bình Hưng Hòa A Quận Bình Tân,Quận Bình Tân,1,1,0,1,2,0,0,0,2,2,10.7843112,106.612717,37.5
4240.74,Đường Số 9,Phường 9 Quận Gò Vấp,Quận Gò Vấp,2,1,0,1,2,0,0,0,4.2,2,10.8453959,106.653507,33.6
2562,Đường Sơn Kỳ,Phường Sơn Kỳ Quận Tân Phú,Quận Tân Phú,1,1,0,1,2,0,0,0,2.2,2,10.8006876,106.6174061,50
2328,Đường Số 14A,Phường Bình Hưng Hòa A Quận Bình Tân,Quận Bình Tân,2,1,0,1,2,0,0,0,5,2,10.7807775,106.6128889,47.7
2231.685,Đường Hương Lộ 2,Phường Bình Trị Đông A Quận Bình Tân,Quận Bình Tân,2,1,1,1,2,0,0,0,3.1,2,10.7694645,106.6127274,43
3014.73,Đường Hương Lộ 2,Phường Bình Trị Đông Quận Bình Tân,Quận Bình Tân,2,0,0,0,2,0,0,0,3.58,2,10.7694645,106.6127274,80.6
2541.87,Đường Thống Nhất,Phường 16 Quận Gò Vấp,Quận Gò Vấp,2,1,0,1,2,0,0,0,2.5,2,10.8493756,106.6648591,54
2661.375,Đường Thống Nhất,Phường 16 Quận Gò Vấp,Quận Gò Vấp,2,1,0,1,2,0,0,0,1.5,2,10.8493756,106.6648591,38.7
2835.243,Đường Thống Nhất,Phường 16 Quận Gò Vấp,Quận Gò Vấp,2,1,0,1,2,0,0,0,3.3,2,10.8493756,106.6648591,49.2
3349.44,Đường Thống Nhất,Phường 16 Quận Gò Vấp,Quận Gò Vấp,2,1,0,0,2,0,0,0,3.8,2,10.8493756,106.6648591,57.6
2606.4,Đường Huỳnh Văn Nghệ,Phường 12 Quận Gò Vấp,Quận Gò Vấp,1,1,0,1,2,0,0,0,6,1,10.8303029,106.6375345,29
3248.94,Đường Huỳnh Văn Nghệ,Phường 15 Quận Tân Bình,Quận Tân Bình,2,0,0,0,2,0,0,0,3,2,10.8303029,106.6375345,51.9
3349.5,Đường Huỳnh Văn Nghệ,Phường 15 Quận Tân Bình,Quận Tân Bình,2,0,0,0,2,0,0,0,4,2,10.8303029,106.6375345,66
3351.6,Đường Huỳnh Văn Nghệ,Phường 12 Quận Gò Vấp,Quận Gò Vấp,1,1,0,1,2,0,0,0,6,2,10.8303029,106.6375345,29
4058.4,Đường Huỳnh Văn Nghệ,Phường 12 Quận Gò Vấp,Quận Gò Vấp,2,1,0,1,2,0,1,0,3,2,10.8303029,106.6375345,27.2
4078.8,Đường Huỳnh Văn Nghệ,Phường 15 Quận Tân Bình,Quận Tân Bình,2,1,0,1,2,0,0,0,4.5,2,10.8303029,106.6375345,60
2500.2,Đường Số 5A,Phường Bình Hưng Hòa A Quận Bình Tân,Quận Bình Tân,2,1,0,1,2,0,0,0,3,2,10.7855783,106.615169,54
2570.4,Đường Số 5A,Phường Bình Hưng Hòa A Quận Bình Tân,Quận Bình Tân,2,1,1,1,2,0,0,0,3,2,10.7855783,106.615169,31.2
4040.4,Đường Số 21,Phường 8 Quận Gò Vấp,Quận Gò Vấp,2,1,1,1,2,0,1,0,4,2,10.8410073,106.6507062,74.4
2562,Đường Số 12,Phường Bình Hưng Hòa A Quận Bình Tân,Quận Bình Tân,2,1,0,1,2,0,0,0,4.2,2,10.7773783,106.6144607,41.8
1791.24,Đường Số 1,Phường 16 Quận Gò Vấp,Quận Gò Vấp,3,1,0,1,2,0,0,0,1,2,10.8462718,106.6603649,25.9
3565.455,Đường Số 1,Phường 16 Quận Gò Vấp,Quận Gò Vấp,2,1,0,1,2,0,0,0,2.6,2,10.8462718,106.6603649,46.3
3733.728,Đường Số 1,Phường 11 Quận Gò Vấp,Quận Gò Vấp,3,1,0,0,2,0,0,0,3,3,10.8462718,106.6603649,90.4
4068,Đường Phan Cát Tựu,Phường An Lạc A Quận Bình Tân,Quận Bình Tân,2,0,0,0,2,0,0,0,6,2,10.7466006,106.6191425,64.6
4528.971,Đường Lê Văn Thọ,Phường 9 Quận Gò Vấp,Quận Gò Vấp,2,1,0,1,2,0,0,0,3,2,10.8434481,106.6571162,60.8
4879.44,Đường Nguyễn Văn Khối,Phường 8 Quận Gò Vấp,Quận Gò Vấp,1,1,0,1,2,0,0,0,5,1,10.8425506,106.6556309,24.4
5936.49,Đường Nguyễn Văn Khối,Phường 8 Quận Gò Vấp,Quận Gò Vấp,2,1,0,1,2,0,0,0,4,2,10.8425506,106.6556309,24.4
4844.4,Đường Trần Thái Tông,Phường 15 Quận Tân Bình,Quận Tân Bình,2,1,0,1,2,0,0,0,3,3,10.8216276,106.6339246,49.9
2500.62,Đường Lý Tuệ,Phường Tân Quý Quận Tân Phú,Quận Tân Phú,2,1,0,1,2,0,0,0,1.4,2,10.7982028,106.6213337,45
3750,Đường Số 47,Phường 10 Quận 6,Quận 6,2,1,0,1,2,0,0,0,6,2,10.7319733,106.6270219,60
3801,Đường Số 47,Phường 10 Quận 6,Quận 6,2,0,0,0,2,0,0,0,6,2,10.7319733,106.6270219,58
3900,Đường Số 47,Phường 10 Quận 6,Quận 6,2,1,1,1,2,0,0,0,4,2,10.7319733,106.6270219,60
3473.148,Đường Lê Đức Thọ,Phường 16 Quận Gò Vấp,Quận Gò Vấp,2,1,0,1,2,0,0,0,2.5,2,10.8474826,106.6689658,55.7
3988.341,Đường Lê Đức Thọ,Phường 16 Quận Gò Vấp,Quận Gò Vấp,2,1,0,0,2,0,0,1,3.8,2,10.8474826,106.6689658,78
3093,Đường Miếu Bình Đông,Phường Bình Hưng Hòa A Quận Bình Tân,Quận Bình Tân,2,1,1,1,2,0,0,1,3.55,2,10.7793428,106.6174303,81.6
3598.56,Đường Số 45,Phường 10 Quận 6,Quận 6,1,1,0,1,2,0,0,0,5,1,10.7320032,106.6272759,42.2
3799.035,Đường Số 45,Phường 10 Quận 6,Quận 6,2,1,0,1,2,0,0,0,4,2,10.7320032,106.6272759,57.8
3966.06,Đường Số 45,Phường 10 Quận 6,Quận 6,2,1,0,1,2,0,0,0,5,2,10.7320032,106.6272759,57.8
1368.312,Đường Chiến Lược,Phường Bình Trị Đông Quận Bình Tân,Quận Bình Tân,1,1,0,1,2,0,0,0,4.85,2,10.7615561,106.6177738,54.6
1888.128,Đường Chiến Lược,Phường Bình Trị Đông Quận Bình Tân,Quận Bình Tân,1,1,1,1,2,0,0,0,3.5,1,10.7615561,106.6177738,38.4
2051.1,Đường Chiến Lược,Phường Bình Trị Đông Quận Bình Tân,Quận Bình Tân,1,1,1,1,2,0,0,0,4,1,10.7615561,106.6177738,52.8
2788.2,Đường Chiến Lược,Phường Bình Trị Đông Quận Bình Tân,Quận Bình Tân,2,1,0,1,2,0,0,0,3.5,2,10.7615561,106.6177738,28.4
3158.1,Đường Chiến Lược,Phường Bình Trị Đông Quận Bình Tân,Quận Bình Tân,1,1,1,1,2,0,0,0,4,1,10.7615561,106.6177738,31.5
2054.12,Đường Quang Trung,Phường 10 Quận Gò Vấp,Quận Gò Vấp,2,0,0,0,2,0,0,0,2.5,2,10.8379313,106.6523565,17.8
2484.18,Đường Quang Trung,Phường 10 Quận Gò Vấp,Quận Gò Vấp,1,1,0,1,2,0,0,0,1.5,2,10.8379313,106.6523565,33.6
2700,Đường Quang Trung,Phường 10 Quận Gò Vấp,Quận Gò Vấp,2,1,0,1,2,0,0,0,3,2,10.8379313,106.6523565,34.5
2908.2,Đường Quang Trung,Phường 10 Quận Gò Vấp,Quận Gò Vấp,1,1,0,1,2,0,0,0,2,2,10.8379313,106.6523565,33.6
1699.2,Đường Cát Lợi,Thị trấn Nhà Bè Huyện Nhà Bè,Huyện Nhà Bè,2,1,1,1,2,0,0,0,4,2,10.7015332,106.7390147,48
3156.768,Đường Nguyễn Sĩ Cố,Phường 15 Quận 8,Quận 8,1,1,0,1,2,0,0,0,2,2,10.7246925,106.632709,53.3
2135.37,Đường QL13,Phường Hiệp Bình Phước Thành phố Thủ Đức,Thành phố Thủ Đức,2,1,0,1,2,0,0,0,3.4,2,10.8489663,106.7206215,54.4
3501,Đường Số 39,Phường 10 Quận 6,Quận 6,2,1,0,1,2,0,0,0,5,2,10.7324731,106.6279749,60
3801,Đường Số 39,Phường 10 Quận 6,Quận 6,2,0,0,0,2,0,0,0,5,2,10.7324731,106.6279749,60
3801,Đường Số 39,Phường 10 Quận 6,Quận 6,2,1,0,1,2,0,0,0,5,2,10.7324731,106.6279749,59.1
3999,Đường Số 39,Phường 10 Quận 6,Quận 6,2,1,0,1,2,0,0,0,5,2,10.7324731,106.6279749,60
3750,Đường số 41,Phường 10 Quận 6,Quận 6,2,1,1,1,2,0,0,0,5,2,10.7331752,106.6278075,60
3600.36,Đường Gò Dầu,Phường Tân Quý Quận Tân Phú,Quận Tân Phú,2,1,1,1,2,0,0,0,6,2,10.7947853,106.6217612,55.1
4389.6,Đường Nguyễn Quang Diêu,Phường Tân Quý Quận Tân Phú,Quận Tân Phú,2,1,1,1,2,0,0,0,3.45,3,10.7947853,106.6217612,80.9
4899.36,Đường Nguyễn Lộ Trạch,Phường Tân Quý Quận Tân Phú,Quận Tân Phú,2,1,0,1,2,0,0,0,5.5,2,10.7947853,106.6217612,86
4500,Đường Số 37,Phường 10 Quận 6,Quận 6,2,1,1,1,2,0,0,0,5,2,10.7329796,106.6283075,60
3049.2,Đường số 35A,Phường 10 Quận 6,Quận 6,2,0,0,0,2,0,0,0,5,1,10.737073,106.6263651,42
4311.3,Đường số 35B,Phường 10 Quận 6,Quận 6,2,1,0,1,2,0,0,0,7,2,10.737073,106.6263651,42.3
2662.608,Đường Mễ Cốc,Phường 15 Quận 8,Quận 8,2,1,0,1,2,0,0,0,2,2,10.727703,106.6322711,47.8
3920.58,Đường Số 9,Phường 16 Quận Gò Vấp,Quận Gò Vấp,2,1,1,1,2,0,0,0,3.73,2,10.8447415,106.668255,44.2
2597.184,Đường Phạm Ngọc,Phường Tân Quý Quận Tân Phú,Quận Tân Phú,1,1,0,1,2,0,0,0,2,2,10.7910916,106.6236569,49.7
2986.02,Đường Bình Long,Phường Phú Thạnh Quận Tân Phú,Quận Tân Phú,2,0,0,0,2,0,0,0,3,2,10.7753677,106.6214793,60.9
5947.04,Đường Kinh Dương Vương,Phường 12 Quận 6,Quận 6,1,0,0,0,2,0,0,0,4.5,3,10.7471643,106.6253266,43.6
2199,Đường Tân Hòa Đông,Phường Bình Trị Đông Quận Bình Tân,Quận Bình Tân,2,0,0,0,2,0,0,0,3,2,10.7615882,106.6222404,57.4
2250,Đường Tân Hòa Đông,Phường Bình Trị Đông Quận Bình Tân,Quận Bình Tân,1,1,0,1,2,0,0,0,3,2,10.7615882,106.6222404,57.4
2691,Đường Tân Hòa Đông,Phường Bình Trị Đông Quận Bình Tân,Quận Bình Tân,2,0,0,0,2,0,0,0,3,2,10.7615882,106.6222404,57.4
1851.3,Đường Phạm Hữu Lầu,Xã Phước Kiển Huyện Nhà Bè,Huyện Nhà Bè,2,1,1,1,2,0,0,0,6,2,10.7000121,106.719199,66
3491.64,Đường Phú Thọ Hòa,Phường Phú Thọ Hòa Quận Tân Phú,Quận Tân Phú,1,0,0,1,2,0,0,0,4,2,10.7847065,106.6269418,74
3915.735,Đường Phú Thọ Hòa,Phường Phú Thọ Hòa Quận Tân Phú,Quận Tân Phú,3,1,0,1,2,0,0,1,3,3,10.7847065,106.6269418,74.5
4999.62,Đường Phú Thọ Hòa,Phường Phú Thọ Hòa Quận Tân Phú,Quận Tân Phú,2,1,1,1,2,0,0,0,6,2,10.7847065,106.6269418,59.4
3368.1,Đường Nguyễn Sơn,Phường Phú Thọ Hòa Quận Tân Phú,Quận Tân Phú,1,1,0,0,2,0,0,0,2.7,1,10.782844,106.6267533,64
3567.57,Đường Nguyễn Sơn,Phường Phú Thọ Hòa Quận Tân Phú,Quận Tân Phú,1,0,0,0,2,0,0,0,2.7,1,10.782844,106.6267533,64
3687.42,Đường Huỳnh Tấn Phát,Phường Phú Mỹ Quận 7,Quận 7,2,1,0,1,2,0,0,1,2.3,2,10.7086888,106.7342406,84.9
2741.7,Đường Lương Văn Can,Phường 15 Quận 8,Quận 8,1,1,0,1,2,0,0,0,3,2,10.7330671,106.6374811,80
4174.5,Đường Lương Văn Can,Phường 15 Quận 8,Quận 8,2,1,0,1,2,0,0,0,5,2,10.7330671,106.6374811,96.4
2027.865,Đường Lý Thánh Tông,Phường Hiệp Tân Quận Tân Phú,Quận Tân Phú,1,1,0,1,2,0,0,0,2,1,10.7704427,106.6264825,28.8
3192,Đường Bà Hom,Phường 13 Quận 6,Quận 6,2,0,0,0,2,0,0,0,3.32,2,10.755047,106.6294483,26
2021.76,Đường Nguyễn Văn Luông,Phường 11 Quận 6,Quận 6,1,1,1,1,2,0,0,0,3,1,10.7422507,106.634188,38
3580.248,Đường Nguyễn Văn Săng,Phường Tân Sơn Nhì Quận Tân Phú,Quận Tân Phú,2,1,0,1,2,0,0,0,4,2,10.7991512,106.6343958,83.3
4120.542,Đường Lê Quốc Hưng,Phường 12 Quận 4,Quận 4,1,1,1,1,2,0,0,0,3,1,10.7498939,106.6331233,47
1750.06,Đường Đặng Nguyên Cẩn,Phường 13 Quận 6,Quận 6,2,1,0,1,2,0,0,1,2,2,10.7544681,106.6318508,12.7
2354.76,Đường Tân Hòa Đông,Phường 14 Quận 6,Quận 6,2,0,0,0,2,0,0,0,2,2,10.7553689,106.6332881,53.8
2517.165,Đường Tân Hòa Đông,Phường 14 Quận 6,Quận 6,2,0,0,0,2,0,0,0,1.98,2,10.7553689,106.6332881,49.2
4237.38,Đường Quang Trung,Phường 11 Quận Gò Vấp,Quận Gò Vấp,2,1,0,1,2,0,0,0,2.45,3,10.8314037,106.6685344,76.8
2622.93,Đường Văn Thân,Phường 8 Quận 6,Quận 6,1,1,0,1,2,0,0,0,2.41,2,10.7416129,106.6387368,41.8
3991.86,Đường Phạm Văn Chí,Phường 7 Quận 6,Quận 6,2,1,0,1,2,0,0,0,5.8,1,10.7406077,106.6393087,63.1
4018.5,Đường Hồng Bàng,Phường 12 Quận 6,Quận 6,2,1,1,1,2,0,0,0,2,2,10.7540921,106.634829,72.8
